Machine ID,Location,Voting center,Clustered precinct ID,Precincts in the cluster,Abstentions,Number of registered voters,No. of voters who actually voted,No. of valid ballots cast,Turnout (%),"ABELLA, ERNIE (IND)","DE GUZMAN, LEODY (PLM)","DOMAGOSO, ISKO MORENO (AKSYON)","GONZALES, NORBERTO (PDSP)","LACSON, PING (PDR)","MANGONDATO, FAISAL (KTPNAN)","MARCOS, BONGBONG (PFP)","MONTEMAYOR, JOSE JR. (DPP)","PACQUIAO, MANNY PACMAN(PROMDI)","ROBREDO, LENI (IND)","ATIENZA, LITO (PROMDI)","BELLO, WALDEN (PLM)","DAVID, RIZALITO (DPP)","DUTERTE, SARA (LAKAS)","LOPEZ, MANNY SD (WPP)","ONG, DOC WILLIE (AKSYON)","PANGILINAN, KIKO (LP)","SERAPIO, CARLOS (KTPNAN)","SOTTO, VICENTE TITO (NPC)","AFUANG, ABNER (IND)","ALBANI, IBRAHIM (WPP)","ARRANZA, MANG JESS (IND)","BAGUILAT, TEDDY (LP)","BAILEN, AGNES (IND)","BALITA, CARL (AKSYON)","BARBO, LUTZ (PDPLBN)","BAUTISTA, HERBERT BISTEK (NPC)","BELGICA, GRECO (PDDS)","BELLO, SILVESTRE JR. (PDPLBN)","BINAY, JOJO (UNA)","CABONEGRO, ROY (PLM)","CASTRICIONES, BRO JOHN(PDPLBN)","CAYETANO, ALAN PETER (IND)","CHAVEZ, MELCHOR (WPP)","COLMENARES, NERI (MKBYN)","D'ANGELO, DAVID (PLM)","DE LIMA, LEILA (LP)","DEL ROSARIO, MONSOUR (PDR)","DIAZ, DING (PPP)","DIOKNO, CHEL (KANP)","EJERCITO, JV ESTRADA (NPC)","ELEAZAR, GEN. GUILLERMO (PDR)","ERE�O, BRO. ERNIE (PM)","ESCUDERO, CHIZ (NPC)","ESPIRITU, LUKE (PLM)","ESTRADA, JINGGOY (PMP)","FALCONE, BAL FALCON (DPP)","GADON, LARRY (KBL)","GATCHALIAN, WIN (NPC)","GORDON, WOW DICK (BVNP)","GUTOC, SAMIRA (AKSYON)","HONASAN, GRINGO (IND)","HONTIVEROS, RISA (AKBAYAN)","JAVELLANA, RJ (IND)","KIRAM, NUR-MAHAL (IND)","LABOG, ELMER (MKBYN)","LACSON, KUYA ALEX (KP)","LANGIT, REY (PDPLBN)","LEGARDA, LOREN (NPC)","LIM, ARIEL (IND)","MALLILLIN, EMILY (PPM)","MARCOLETA, RODANTE (PDPLBN)","MARCOS, FRANCIS LEO (IND)","MATULA, SONNY (IND)","MINDALANO-ADAM,MARIETA(KTPNAN)","OLARTE, ATTY/DR. LEO (BIGKIS)","PADILLA, DRA. MINGUITA (PDR)","PADILLA, ROBIN (PDPLBN)","PANELO, SAL PANALO (PDPLBN)","PIMENTEL, ASTRA (PDPLBN)","PI�OL, MANNY (NPC)","RICABLANCA, WILLIE JR. (PM)","ROQUE, HARRY SPOX (PRP)","SAHIDULLA, LADY ANNE (PDDS)","SISON, JOPET (AKSYON)","TEODORO, GIBO (PRP)","TRILLANES, ANTONIO IV (LP)","TULFO, IDOL RAFFY (IND)","VALEROS, REY (IND)","VILLANUEVA,JOEL TESDAMAN (IND)","VILLAR, MARK (NP)","ZUBIAGA, CARMEN (IND)","ZUBIRI, MIGZ (IND)",01 KAMALAYAN,02 KM NGAYON NA,03 PSIS,04 AGAP,05 KABAYAN,06 HOME OWNER,07 KAPUSO-PM,08 PDP CARES,09 MARVELOUS TAYO,10 AKO OFW,11 UNITED SENIOR CITIZEN,12 WOW PILIPINAS,13 ALTERNATIBA,14 1-RIDER PARTYLIST,15 1-CARE,16 ABP,17 AKO MUSIKERO,18 AKO BICOL,19 PRAI,20 4PS,21 MAAGAP,22 ABANTE PILIPINAS,23 AKTIBONG KAAGAPAY,24 ALSA BISAYA,25 PROBINSYANO AKO,26 YACAP,27 MAGDALO,28 ACT-CIS,29 HUGPONG FEDERAL,30 TGP,31 ONE COOP,32 BARKADAHAN,33 DUMPER PTDA,34 MALABUNG,35 BH (BAGONG HENERASYON),36 AKMA-PTM,37 IPATUPAD,38 PINUNO,39 LPGMA,40 CLICK PARTY,41 TODA,42 BHW,43 MALASAKIT@BAYANIHAN,44 ABS,45 PASAHERO PARTYLIST,46 ANGAT,47 SOLID-CHANGE,48 BICOL SARO,49 OFW,50 ANG PROBINSIYANO,51 ANAKALUSUGAN,52 PBA,53 PEACE,54 P3PWD,55 S.M.I.L.E,56 AAMBIS-OWA,57 BUTIL,58 LUNAS,59 ANG KOMADRONA,60 KABAKA,61 SAGIP,62 ANG KABUHAYAN,63 AKO I.P.,64 PHILRECA,65 BABAE AKO,66 KB,67 GABRIELA,68 KALINGA,69 STL,70 RECOBODA,71 ANGAT PINOY,72 ANAC-IP,73 DIWA,74 ASENSO PINOY,75 PPP,76 PAMILYA MUNA,77 AYUDA SANDUGO,78 BUKLOD FILIPINO,79 BTS,80 MOCHA,81 ACT TEACHERS,82 ALONA,83 KABALIKAT,84 ALIF,85 1-UTAP BICOL,86 TINGOG,87 H.E.L.P. PILIPINAS,88 TUCP,89 PTA,90 AGIMAT,91 KONTRA BROWNOUT,92 TULUNGAN TAYO,93 DUTERTE YOUTH,94 ABEKA,95 KABATAAN,97 ACTS-OFW,98 RAM,99 USWAG ILONGGO,100 AKO BISAYA,101 KAPAMILYA,102 PUSONG PINOY,103 CWS,104 SILBI,105 CIBAC,106 SUBANEN,107 AKKK,108 BG PARTY-LIST,109 PAMILYANG MAGSASAKA,110 COOP NATCCO,111 FRONTLINERS ANG BIDA,112 KASAMA,113 AKO BISDAK,114 GP PARTY,115 BAHAY,116 MAGSASAKA,117 MARINO,118 UNITED FRONTLINERS,119 L.O.G.R.O. KUSINERO,120 BPO,121 ABANG LINGKOD,122 KUSUG TAUSUG,123 PLM,124 OK PARTYLIST,125 A TEACHER,126 PASADA-CC,127 OFW FAMILY,128 ANGKLA,129 COCOMAN,130 ACT AS ONE,131 AKO ILOCANO AKO,132 TRABAHO,133 PATROL,134 AKO PADAYON,135 ABONO,136 MANILA TEACHERS,137 KOOP-KAMPI,138 MAYPAGASA,139 PVAID,140 TUTOK TO WIN,141 BAYAN MUNA,142 API,143 ARTE,144 ASAP,145 BUNYOG,146 AKBAYAN,147 DAMAYAN,148 WIFI,149 CANCER PARTY LIST,150 1-ANG EDUKASYON,151 UFCC,152 AGRI,153 MAHARLIKA,154 ANAKPAWIS,155 1TAHANAN,156 TURISMO,157 APEC,158 SENIOR CITIZENS PARTYLIST,159 AASENSO,160 AMIN,161 1-PACMAN,162 ABB-NFCPI,163 AN WARAY,164 AP PARTYLIST,165 AKAP PINOY,166 BUHAY,167 ARISE,168 IWI,169 ANG TINIG NG SENIORS,170 LBP,171 IPEACE EPANAW,172 APAT-DAPAT,173 UMA ILONGGO,174 AYUDA,175 SAMBAYANAN,176 AKO BREEDER,177 FPJ,178 LIBRO
HPM180PA01017212,"BARMM, BASILAN, AKBAR, UPPER BATO-BATO",AKBAR ELEMENTARY SCHOOL,07080008,"0058A, 0058B, 0058C, 0058E, 0058H",0,715,606,606,84.75,0,0,0,2,0,0,588,0,0,0,0,0,0,589,0,0,0,0,0,0,9,0,0,0,5,0,1,1,0,2,0,0,6,0,0,2,1,9,0,0,2,80,0,3,3,1,0,3,3,0,103,2,77,2,93,0,0,0,27,0,0,0,0,0,0,0,1,515,79,0,1,0,1,0,1,130,1,11,1,98,246,9,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01076544,"BARMM, BASILAN, AKBAR, UPPER BATO-BATO",AKBAR ELEMENTARY SCHOOL,07080009,"0058F, 0058G, 0058D, 0058P1",1,698,649,649,92.97,0,0,2,0,0,1,636,0,1,0,0,0,0,643,0,0,0,0,0,0,9,2,1,2,2,1,35,0,1,12,0,2,12,0,1,2,2,3,2,2,9,187,1,6,14,53,1,9,8,4,184,8,54,7,174,5,2,1,113,0,1,3,5,2,1,1,7,616,123,4,1,0,10,5,5,162,16,152,4,179,199,76,273,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,350,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


HPM180PA01020615,"BARMM, BASILAN, AL-BARKA, BATO-BATO",BATO-BATO ELEMENTARY SCHOOL,07090014,"0089A, 0090A, 0090B, 0090P1",0,572,518,518,90.55,0,0,0,0,0,4,488,0,0,22,0,0,0,481,0,0,30,0,0,0,18,1,0,0,23,0,6,0,0,29,0,1,74,0,0,0,0,2,0,0,50,1,0,8,0,15,0,0,8,9,4,10,30,0,7,0,0,0,36,0,0,0,2,1,1,0,6,511,0,1,0,0,5,12,0,6,3,111,1,66,63,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,251,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01050635,"BARMM, BASILAN, AL-BARKA, BOHE-PIANG",MAGCAWA MULTIPURPOSE HALL,07090007,"0063B, 0063A, 0064A",0,591,407,407,68.86,2,3,2,1,2,6,329,0,0,24,0,0,0,344,3,1,3,2,0,6,29,1,3,4,13,3,12,2,0,20,1,1,18,1,0,4,8,9,4,8,16,5,7,8,3,16,0,3,6,6,14,5,6,0,12,1,3,2,17,3,6,1,14,2,5,1,15,304,3,4,3,2,8,8,2,13,3,35,0,15,21,1,16,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,2,1,0,0,0,2,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,12,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01029832,"BARMM, BASILAN, AL-BARKA, BOHE-PIANG",MAGCAWA MULTIPURPOSE HALL,07090008,"0064B, 0065A, 0065P1, 0065B",2,472,310,310,65.67,2,0,1,0,0,4,217,1,0,15,2,0,0,224,0,0,3,0,0,5,30,2,1,3,9,1,8,4,3,19,1,2,17,3,3,4,4,5,2,3,12,4,0,10,1,27,2,9,15,5,8,11,11,2,16,1,6,1,20,2,2,7,11,0,8,0,23,203,9,5,6,1,12,9,3,8,3,38,1,13,23,1,14,1,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
HPM180PA01047326,"BARMM, BASILAN, AL-BARKA, BUCALAO",BUCALAO PRIMARY SCHOOL,07090002,"0028A, 0029A",0,376,211,211,56.11,0,0,0,0,0,12,138,0,1,44,1,1,0,181,0,0,2,0,0,3,11,0,1,3,8,3,9,1,1,13,2,0,14,1,1,1,5,10,1,6,12,4,0,10,1,15,0,6,11,3,9,3,3,0,5,2,3,2,9,2,2,1,5,1,4,1,18,176,2,1,4,3,7,1,0,3,0,49,1,9,18,3,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01060746,"BARMM, BASILAN, AL-BARKA, BUCALAO",BUCALAO PRIMARY SCHOOL,07090003,"0030A, 0030P1, 0029B",0,438,210,210,47.94,0,0,2,1,0,9,143,0,2,32,1,0,1,182,0,0,0,0,1,5,18,3,1,3,5,3,7,3,1,6,0,1,12,0,2,3,2,5,2,6,14,6,1,10,2,14,2,4,14,3,4,5,5,7,9,2,3,2,15,1,2,3,5,0,5,0,18,184,5,7,1,0,11,5,0,7,2,46,0,12,19,2,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01081576,"BARMM, BASILAN, AL-BARKA, CAMBUG",CAMBUG PRIMARY SCHOOL,07090006,"0043P1, 0043B, 0043A, 0042B, 0042A",1,780,598,598,76.66,2,0,9,2,2,128,335,1,10,77,0,1,0,524,3,1,10,2,7,14,126,11,10,11,22,10,44,19,8,44,9,8,30,3,5,8,15,24,7,14,50,7,6,25,5,60,8,30,44,16,53,32,27,7,68,4,19,13,88,9,9,16,18,6,37,5,35,538,33,32,10,4,42,43,2,47,23,91,1,36,70,5,88,3,1,1,0,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,2,1,1,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,28,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,40,18,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,8,10,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,46,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,59,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
HPM180PA01017532,"BARMM, BASILAN, AL-BARKA, DANAPAH",DANAPAH ELEMENTARY SCHOOL,07090017,"0099A, 0100A, 0101A, 0101P1, 0099B, 0100B",0,717,454,454,63.31,1,1,2,1,0,29,352,1,8,34,0,0,1,397,2,0,3,0,0,4,72,4,9,3,39,3,33,6,5,45,4,0,33,6,3,3,17,7,8,8,16,12,2,15,8,36,8,51,17,11,45,11,10,3,41,0,8,10,41,6,4,8,10,2,27,3,35,398,14,6,12,2,13,29,1,15,11,183,5,22,39,2,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPM180PA01036602,"BARMM, BASILAN, AL-BARKA, GUINANTA",GUINANTA ELEMENTARY SCHOOL,07090012,"0085B, 0086A, 0086B, 0085A",1,738,540,540,73.17,2,0,3,1,1,60,331,0,2,82,0,0,0,473,1,2,3,0,3,14,146,4,7,9,36,10,39,4,6,55,6,8,53,3,4,5,15,20,12,8,48,12,2,18,8,58,3,13,38,13,91,35,15,7,85,5,18,6,58,7,10,9,19,2,51,0,57,472,8,11,16,7,31,76,4,19,10,81,7,43,62,11,72,2,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,3,1,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HPM180PA01014231,"BARMM, BASILAN, AL-BARKA, GUINANTA",GUINANTA ELEMENTARY SCHOOL,07090013,"0088A, 0087A, 0088P1, 0086C, 0087B",0,589,405,405,68.76,2,0,6,0,0,26,258,0,10,62,0,0,0,341,0,2,12,1,5,9,112,3,3,6,31,6,28,7,6,48,8,3,46,5,2,9,20,17,6,10,37,10,3,23,3,56,5,20,17,18,61,14,12,6,70,4,12,1,38,6,6,3,21,10,38,2,39,349,16,11,9,16,23,51,4,31,17,69,4,48,69,6,48,4,1,0,0,6,0,0,3,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,2,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,9,1,1,3,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01039462,"BARMM, BASILAN, AL-BARKA, KAILIH",DANAPAH ELEMENTARY SCHOOL,07090018,"0104A, 0105A, 0104B",0,486,406,406,83.53,2,0,3,1,1,52,303,0,3,28,0,0,0,374,1,3,1,1,1,7,72,5,13,9,24,5,26,2,6,39,5,1,40,5,5,11,10,20,7,17,26,10,9,22,10,45,6,26,17,12,48,15,12,7,40,7,19,6,49,13,9,7,15,4,11,4,30,381,15,9,12,7,29,25,2,25,15,111,4,27,48,7,126,2,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,10,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,37,1,0,3,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,4,0,7,0,0,0,0,1,0,0,1,0,2,1,62,0,0,0,0,1,0,2,0,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,14,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPM180PA01094953,"BARMM, BASILAN, AL-BARKA, KAILIH",DANAPAH ELEMENTARY SCHOOL,07090019,"0106A, 0106B, 0106P1",0,433,347,347,80.13,0,0,0,1,0,44,268,0,7,18,0,0,3,325,1,0,4,1,3,11,70,3,15,3,18,5,30,5,7,28,6,4,44,2,3,6,21,11,10,8,31,13,4,24,6,46,4,25,30,18,53,20,13,5,43,1,14,5,46,4,4,6,10,4,16,1,33,326,13,15,13,6,24,26,4,25,6,91,2,29,56,5,49,3,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,13,3,0,1,2,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,48,12,1,0,0,1,1,1,9,0,15,0,0,0,0,0,0,0,0,0,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01047326,"BARMM, BASILAN, AL-BARKA, KINUKUTAN",MAGCAWA MULTIPURPOSE HALL,07090004,"0031A, 0032A, 0032P1, 0031B",0,563,443,443,78.68,2,1,0,0,1,0,327,0,0,83,0,0,0,352,0,1,39,1,1,1,4,2,2,2,3,4,5,1,0,3,0,0,8,1,0,1,2,0,2,3,11,0,2,7,2,11,0,2,5,4,3,8,6,3,1,1,2,1,11,1,3,1,1,7,2,1,2,310,1,1,1,0,6,1,1,4,2,6,0,5,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
HPM180PA01051552,"BARMM, BASILAN, AL-BARKA, KUHON",MAGCAWA MULTIPURPOSE HALL,07090001,"0015A, 0015B, 0016A, 0016P1, 0016B",0,707,510,510,72.13,0,0,1,10,1,5,445,0,0,11,0,0,0,449,0,0,1,1,1,1,17,1,1,1,7,1,1,0,0,20,0,0,19,0,0,0,2,4,1,3,11,1,1,4,0,21,0,7,7,9,9,10,5,1,9,0,10,0,16,1,1,0,4,2,4,1,18,402,5,3,1,1,3,9,0,4,8,16,0,9,17,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,48,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,1,0,150,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPM180PA01012644,"BARMM, BASILAN, AL-BARKA, KUHON LENNUH",MAGCAWA ELEMENTARY SCHOOL,07090021,"0117B, 0117A, 0118A",1,519,340,340,65.51,2,0,3,1,0,9,214,0,3,63,1,0,0,251,1,0,28,0,0,3,37,2,1,3,17,4,22,6,2,21,1,0,25,2,3,2,15,10,1,6,18,6,4,20,4,21,1,9,19,7,31,14,15,2,27,1,5,5,27,1,2,2,13,1,14,0,28,276,5,3,6,3,12,11,1,14,4,43,1,20,40,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPM180PA01034476,"BARMM, BASILAN, AL-BARKA, KUHON LENNUH",MAGCAWA ELEMENTARY SCHOOL,07090022,"0118B, 0119A, 0119P1",0,299,243,243,81.27,0,0,0,0,0,10,134,1,3,26,0,0,0,156,1,0,6,0,0,4,15,1,3,0,18,2,5,1,2,19,0,5,20,0,3,1,8,4,1,2,14,5,3,8,4,10,1,4,8,3,10,5,9,3,9,2,3,3,13,2,1,4,7,0,4,1,7,154,4,3,3,0,4,4,0,5,8,19,1,3,14,2,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
